"alteNr","pmb"
"A020805",31527
"A020806",31529
"A020807",31531
"A020808",31533
"A020809",31535
"A020810",31537
"A020811",31539
"A020812",31541
"A020813",31543
"A020814",31545
"A020815",31547
"A020816",31549
"A020817",31551
"A020818",31553
"A020819",31555
"A020820",31557
"A020821",31559
"A020822",31561
"A020823",31563
"A020824",31565
"A020825",31567
"A020826",31569
"A020827",31571
"A020828",31573
"A020829",31575
"A020830",31577
"A020831",31579
"A020832",31581
"A020833",31583
"A020834",31585
"A020835",31587
"A020836",31589
"A020837",31591
"A020838",31593
"A020839",31595
"A020840",31597
"A020841",31599
"A020842",31601
"A020843",31603
"A020844",31605
"A020845",31607
"A020846",31609
"A020847",31611
"A020848",31613
"A020849",31615
"A020850",31617
"A020851",31619
"A020852",31621
"A020853",31623
"A020854",31625
"A020855",31627
"A020856",31629
"A020857",31631
"A020858",31633
"A020859",31635
"A020860",31637
"A020861",31639
"A020862",31641
"A020863",31643
"A020864",31645
"A020865",31647
"A020866",31649
"A020867",31651
"A020868",31653
"A020869",31655
"A020870",31657
"A020871",31659
"A020872",31661
"A020873",31663
"A020874",31665
"A020875",31667
"A020876",31669
"A020877",31671
"A020878",31673
"A020879",31675
"A020880",31677
"A020881",31679
"A020882",31681
"A020883",31683
"A020884",31685
"A020885",31687
"A020886",31689
"A020887",31691
"A020888",31693
"A020889",31695
"A020890",31697
"A020891",31699
"A020892",31701
"A020893",31703
"A020894",31705
"A020895",31707
"A020896",31709
"A020897",31711
"A020898",31713
"A020899",31715
"A020900",31717
"A020901",31719
"A020902",31721
"A020903",31723
"A020904",31725
"A020905",31727
"A020906",31729
"A020907",31731
"A020908",31733
"A020909",31735
"A020910",31737
"A020911",31739
"A020912",31741
"A020913",31743
"A020914",31745
"A020915",31747
"A020916",31749
"A020917",31751
"A020918",31753
"A020919",31755
"A020920",31757
"A020921",31759
"A020922",31761
"A020923",31763
"A020924",31765
"A020925",31767
"A020926",31769
"A020927",31771
"A020928",31773
"A020929",31775
"A020930",31777
"A020931",31779
"A020932",31781
"A020933",31783
"A020934",31785
"A020935",31787
"A020936",31789
"A020937",31791
"A020938",31793
"A020939",31795
"A020940",31797
"A020941",31799
"A020942",31801
"A020943",31803
"A020944",31805
"A020945",31807
"A020946",31809
"A020947",31811
"A020948",31813
"A020949",31815
"A020950",31817
"A020951",31819
"A020952",31821
"A020953",31823
"A020954",31825
"A020955",31827
"A020956",31829
"A020957",31831
"A020958",31833
"A020959",31835
"A020960",31837
"A020961",31839
"A020962",31841
"A020963",31843
"A020964",31845
"A020965",31847
"A020966",31849
"A020967",31851
"A020968",31853
"A020969",31855
"A020970",31857
"A020971",31859
"A020972",31861
"A020973",31863
"A020974",31865
"A020975",31867
"A020976",31869
"A020978",31873
"A020979",31875
"A020980",31877
"A020981",31879
"A020982",31881
"A020983",31883
"A020984",31885
"A020985",31887
"A020986",31889
"A020987",31891
"A020988",31893
"A020989",31895
"A020990",31897
"A020991",31899
"A020992",31901
"A020993",31903
"A020994",31905
"A020995",31907
"A020996",31909
"A020997",31911
"A020998",31913
"A020999",31915
"A021000",31917
"A021002",31921
"A021003",31923
"A021004",31925
"A021005",31927
"A021006",31929
"A021007",31931
"A021008",31933
"A021009",31935
"A021010",31937
"A021011",31939
"A021012",31941
"A021013",31943
"A021014",31945
"A021015",31947
"A021016",31949
"A021017",31951
"A021018",31953
"A021019",31955
"A021020",31957
"A021021",31959
"A021022",31961
"A021023",31963
"A021024",31965
"A021025",31967
"A021026",31969
"A021027",31971
"A021029",31975
"A021030",31977
"A021031",31979
"A021032",31981
"A021033",31983
"A021034",31985
"A021035",31987
"A021036",31989
"A021037",31991
"A021038",31993
"A021039",31995
"A021040",31997
"A021041",31999
"A021042",32001
"A021043",32003
"A021044",32005
"A021045",32007
"A021046",32009
"A021047",32011
"A021048",32013
"A021049",32015
"A021050",32017
"A021051",32019
"A021052",32021
"A021053",32023
"A021054",32025
"A021055",32027
"A021056",32029
"A021057",32031
"A021058",32033
"A021059",32035
"A021060",32037
"A021061",32039
"A021062",32041
"A021063",32043
"A021064",32045
"A021065",32047
"A021066",32049
"A021067",32051
"A021068",32053
"A021069",32055
"A021070",32057
"A021071",32059
"A021072",32061
"A021073",32063
"A021074",32065
"A021075",32067
"A021076",32069
"A021077",32071
"A021078",32073
"A021079",32075
"A021080",32077
"A021081",32079
"A021082",32081
"A021083",32083
"A021084",32085
"A021085",32087
"A021086",32089
"A021087",32091
"A021088",32093
"A021089",32095
"A021090",32097
"A021091",32099
"A021092",32101
"A021093",32103
"A021094",32105
"A021095",32107
"A021096",32109
"A021097",32111
"A021098",32113
"A021099",32115
"A021100",32117
"A021101",32119
"A021102",32121
"A021103",32123
"A021104",32125
"A021105",32127
"A021106",32129
"A021107",32131
"A021108",32133
"A021109",32135
"A021110",32137
"A021111",32139
"A021112",32141
"A021113",32143
"A021114",32145
"A021115",32147
"A021116",32149
"A021117",32151
"A021118",32153
"A021119",32155
"A021120",32157
"A021121",32159
"A021122",32161
"A021123",32163
"A021124",32165
"A021125",32167
"A021126",32169
"A021127",32171
"A021128",32173
"A021129",32175
"A021130",32177
"A021131",32179
"A021143",32203
"A021144",32205
"A021145",32207
"A021146",32209
"A021147",32211
"A021148",32213
"A021149",32215
"A021150",32216
"A021151",32218
"A021152",32220
"A021153",32222
"A021154",32224
"A021155",32226
"A021156",32228
"A021157",32230
"A021158",32232
"A021159",32234
"A021160",32236
"A021161",32238
"A021162",32240
"A021163",32242
"A021164",32244
"A021165",32246
"A021166",32248
"A021167",32250
"A021168",32252
"A021169",32254
"A021170",32256
"A021171",32258
"A021172",32260
"A021173",32262
"A021174",32264
"A021175",32266
"A021176",32268
"A021177",32270
"A021178",32272
"A021179",32274
"A021180",32276
"A021181",32278
"A021182",32280
"A021183",32282
"A021184",32284
"A021186",32288
"A021187",32290
"A021188",32292
"A021189",32294
"A021190",32296
"A021191",32298
"A021192",32300
"A021193",32302
"A021194",32304
"A021195",32306
"A021196",32308
"A021197",32310
"A021198",32312
"A021199",32314
"A021200",32316
"A021201",32318
"A021202",32320
"A021203",32322
"A021204",32324
"A021205",32326
"A021206",32328
"A021207",32330
"A021208",32332
"A021209",32334
"A021210",32336
"A021211",32338
"A021212",32340
"A021213",32342
"A021214",32344
"A021215",32346
"A021216",32348
"A021217",32350
"A021218",32352
"A021219",32354
"A021220",32356
"A021221",32358
"A021222",32360
"A021223",32362
"A021224",32364
"A021225",32366
"A021226",32368
"A021227",32370
"A021228",32372
"A021229",32374
"A021230",32376
"A021231",32378
"A021232",32380
"A021233",32382
"A021234",32384
"A021235",32386
"A021237",32390
"A021238",32392
"A021239",32394
"A021240",32396
"A021241",32398
"A021242",32400
"A021243",32402
"A021244",32404
"A021245",32406
"A021246",32408
"A021247",32410
"A021248",32412
"A021249",32414
"A021250",32416
"A021251",32418
"A021252",32420
"A021253",32422
"A021254",32424
"A021255",32426
"A021256",32428
"A021257",32430
"A021258",32432
"A021259",32434
"A021260",32436
"A021261",32438
"A021262",32440
"A021263",32442
"A021264",32444
"A021265",32446
"A021267",32448
"A021268",32450
"A021269",32452
"A021270",32454
"A021271",32456
"A021272",32458
"A021273",32460
"A021274",32462
"A021275",32464
"A021276",32466
"A021277",32468
"A021278",32470
"A021279",32472
"A021280",32474
"A021281",32476
"A021282",32478
"A021283",32480
"A021284",32482
"A021285",32484
"A021286",32486
"A021287",32488
"A021288",32490
"A021289",32492
"A021290",32494
"A021291",32496
"A021292",32498
"A021293",32500
"A021294",32502
"A021295",32504
"A021296",32506
"A021297",32508
"A021298",32510
"A021299",32512
"A021300",32514
"A021301",32516
"A021302",32518
"A021303",32520
"A021304",32522
"A021305",32524
"A021306",32526
"A021307",32528
"A021308",32530
"A021309",32532
"A021310",32534
"A021311",32536
"A021312",32538
"A021313",32540
"A021314",32542
"A021315",32544
"A021316",32546
"A021317",32548
"A021318",32550
"A021319",32552
"A021320",32554
"A021321",32556
"A021322",32558
"A021323",32560
"A021324",32562
"A021325",32564
"A021326",32566
"A021327",32568
"A021328",32570
"A021329",32572
"A021330",32574
"A021331",32576
"A021332",32578
"A021333",32580
"A021334",32582
"A021335",32584
"A021336",32586
"A021337",32588
"A021338",32590
"A021339",32592
"A021342",32598
"A021343",32600
"A021344",32602
"A021345",32604
"A021346",32606
"A021347",32608
"A021348",32610
"A021349",32612
"A021350",32614
"A021351",32616
"A021352",32618
"A021353",32620
"A021354",32622
"A021355",32624
"A021356",32626
"A021357",32628
"A021358",32630
"A021359",32632
"A021360",32634
"A021361",32636
"A021362",32638
"A021363",32640
"A021364",32642
"A021365",32644
"A021366",32646
"A021367",32648
"A021368",32650
"A021369",32652
"A021370",32654
"A021371",32656
"A021372",32658
"A021373",32660
"A021374",32662
"A021375",32664
"A021376",32666
"A021377",32668
"A021378",32670
"A021379",32672
"A021380",32674
"A021381",32676
"A021382",32678
"A021383",32680
"A021384",32682
"A021385",32684
"A021386",32686
"A021387",32688
"A021388",32690
"A021389",32692
"A021390",32694
"A021391",32696
"A021392",32698
"A021393",32700
"A021394",32702
"A021395",32704
"A021396",32706
"A021397",32708
"A021398",32710
"A021399",32712
"A021400",32714
"A021401",32716
"A021402",32718
"A021403",32720
"A021404",32722
"A021405",32724
"A021406",32726
"A021407",32728
"A021408",32730
"A021409",32732
"A021410",32734
"A021411",32736
"A021412",32738
"A021413",32740
"A021414",32742
"A021415",32744
"A021416",32746
"A021417",32748
"A021418",32750
"A021419",32752
"A021420",32754
"A021421",32756
"A021422",32758
"A021423",32760
"A021424",32762
"A021425",32764
"A021426",32766
"A021427",32768
"A021428",32770
"A021429",32772
"A021430",32774
"A021431",32776
"A021432",32778
"A021433",32780
"A021434",32782
"A021435",32784
"A021436",32786
"A021437",32788
"A021438",32790
"A021439",32792
"A021440",32794
"A021441",32796
"A021442",32798
"A021443",32800
"A021446",32806
"A021447",32808
"A021448",32810
"A021449",32812
"A021450",32814
"A021451",32816
"A021452",32818
"A021453",32820
"A021454",32822
"A021455",32824
"A021456",32826
"A021457",32828
"A021458",32830
"A021459",32832
"A021460",32834
"A021461",32836
"A021462",32838
"A021463",32840
"A021464",32842
"A021465",32844
"A021466",32846
"A021467",32848
"A021468",32850
"A021469",32852
"A021470",32854
"A021471",32856
"A021472",32858
"A021473",32860
"A021474",32862
"A021475",32864
"A021476",32866
"A021477",32868
"A021478",32870
"A021479",32872
"A021480",32874
"A021481",32876
"A021482",32878
"A021483",32880
"A021484",32882
"A021485",32884
"A021486",32886
"A021487",32888
"A021488",32890
"A021489",32892
"A021490",32894
"A021491",32896
"A021492",32898
"A021493",32900
"A021494",32902
"A021495",32904
"A021496",32906
"A021498",32907
"A021499",32909
"A021500",32911
"A021501",32913
"A021502",32915
"A021503",32917
"A021504",32919
"A021505",32921
"A021506",32923
"A021507",32925
"A021508",32927
"A021509",32929
"A021510",32931
"A021511",32933
"A021512",32935
"A021513",32937
"A021514",32939
"A021515",32941
"A021516",32943
"A021517",32945
"A021518",32947
"A021519",32949
"A021520",32951
"A021521",32953
"A021522",32955
"A021523",32957
"A021524",32959
"A021525",32961
"A021526",32963
"A021527",32965
"A021528",32967
"A021529",32969
"A021530",32971
"A021531",32973
"A021532",32975
"A021533",32977
"A021534",32979
"A021535",32981
"A021536",32983
"A021537",32985
"A021538",32987
"A021539",32989
"A021540",32991
"A021541",32993
"A021542",32995
"A021543",32997
"A021544",32999
"A021545",33001
"A021546",33003
"A021547",33005
"A021548",33007
"A021549",33009
"A021550",33011
"A021551",33013
"A021552",33015
"A021553",33017
"A021554",33019
"A021555",33021
"A021556",33023
"A021557",33025
"A021558",33027
"A021559",33029
"A021560",33031
"A021561",33033
"A021562",33035
"A021563",33037
"A021564",33039
"A021565",33041
"A021566",33043
"A021567",33045
"A021568",33047
"A021569",33049
"A021570",33051
"A021571",33053
"A021572",33055
"A021573",33057
"A021574",33059
"A021575",33061
"A021576",33063
"A021577",33065
"A021578",33067
"A021579",33069
"A021580",33071
"A021581",33073
"A021582",33075
"A021583",33077
"A021584",33079
"A021585",33081
"A021586",33083
"A021587",33085
"A021588",33087
"A021589",33089
"A021590",33091
"A021591",33093
"A021593",33097
"A021594",33099
"A021595",33101
"A021596",33103
"A021597",33105
"A021598",33107
"A021599",33109
"A021600",33111
"A021601",33113
"A021602",33115
"A021603",33117
"A021604",33119
"A021605",33121
"A021606",33123
"A021607",33125
"A021608",33127
"A021609",33129
"A021610",33131
"A021611",33133
"A021612",33135
"A021613",33137
"A021614",33139
"A021615",33141
"A021616",33143
"A021617",33145
"A021618",33147
"A021619",33149
"A021620",33151
"A021621",33153
"A021622",33155
"A021623",33157
"A021624",33159
"A021625",33161
"A021626",33163
"A021627",33165
"A021628",33167
"A021629",33169
"A021630",33171
"A021631",33173
"A021632",33175
"A021633",33177
"A021634",33179
"A021635",33181
"A021636",33183
"A021637",33185
"A021638",33187
"A021639",33189
"A021640",33191
"A021641",33193
"A021642",33195
"A021644",33199
"A021645",33201
"A021646",33203
"A021647",33205
"A021648",33207
"A021649",33209
"A021650",33211
"A021651",33213
"A021652",33215
"A021653",33217
"A021654",33219
"A021655",33221
"A021656",33223
"A021657",33225
"A021658",33227
"A021659",33229
"A021660",33231
"A021661",33233
"A021662",33235
"A021663",33237
"A021664",33239
"A021665",33241
"A021666",33243
"A021667",33245
"A021668",33247
"A021669",33249
"A021670",33251
"A021671",33253
"A021672",33255
"A021673",33257
"A021674",33259
"A021675",33261
"A021676",33263
"A021677",33265
"A021678",33267
"A021679",33269
"A021680",33271
"A021681",33273
"A021682",33275
"A021683",33277
"A021684",33279
"A021685",33281
"A021686",33283
"A021687",33285
"A021688",33287
"A021689",33289
"A021690",33291
"A021691",33293
"A021692",33295
"A021693",33297
"A021695",33301
"A021696",33303
"A021697",33305
"A021698",33307
"A021699",33309
"A021700",33311
"A021701",33313
"A021702",33315
"A021703",33317
"A021704",33319
"A021705",33321
"A021706",33323
"A021707",33325
"A021708",33327
"A021709",33329
"A021710",33331
"A021711",33333
"A021712",33335
"A021713",33337
"A021714",33339
"A021715",33341
"A021716",33342
"A021717",33344
"A021718",33346
"A021719",33348
"A021720",33350
"A021721",33352
"A021722",33354
"A021723",33356
"A021724",33358
"A021725",33360
"A021726",33362
"A021727",33364
"A021728",33366
"A021729",33368
"A021730",33370
"A021731",33372
"A021732",33374
"A021733",33376
"A021734",33378
"A021735",33380
"A021736",33382
"A021737",33384
"A021738",33386
"A021739",33388
"A021740",33390
"A021741",33392
"A021742",33394
"A021743",33396
"A021744",33398
"A021745",33400
"A021746",33402
"A021747",33404
"A021748",33406
"A021749",33408
"A021750",33410
"A021751",33412
"A021752",33414
"A021753",33416
"A021754",33418
"A021755",33420
"A021756",33422
"A021757",33424
"A021758",33426
"A021759",33428
"A021760",33430
"A021761",33432
"A021762",33434
"A021763",33436
"A021764",33438
"A021765",33440
"A021766",33442
"A021767",33444
"A021768",33446
"A021769",33448
"A021770",33450
"A021771",33452
"A021772",33454
"A021773",33456
"A021774",33458
"A021775",33460
"A021776",33462
"A021777",33464
"A021778",33466
"A021779",33468
"A021780",33470
"A021781",33472
"A021782",33474
"A021783",33476
"A021784",33478
"A021785",33480
"A021786",33482
"A021787",33484
"A021788",33486
"A021789",33488
"A021790",33490
"A021791",33492
"A021792",33494
"A021793",33496
"A021794",33498
"A021795",33500
"A021796",33502
"A021797",33504
"A021798",33506
"A021799",33508
"A021800",33510
"A021801",33512
"A021802",33514
"A021803",33516
"A021804",33518
"A021805",33520
"A021806",33522
"A021807",33524
"A021808",33526
"A021809",33528
"A021810",33530
"A021811",33532
"A021812",33534
"A021813",33536
"A021814",33538
"A021815",33540
"A021816",33542
"A021817",33544
"A021818",33546
"A021819",33548
"A021820",33550
"A021821",33552
"A021822",33554
"A021823",33556
"A021824",33558
"A021825",33560
"A021826",33562
"A021827",33564
"A021828",33566
"A021829",33568
"A021830",33570
"A021831",33572
"A021832",33574
"A021833",33576
"A021834",33578
"A021835",33580
"A021836",33582
"A021837",33584
"A021838",33586
"A021839",33588
"A021840",33590
"A021841",33592
"A021842",33594
"A021843",33596
"A021844",33598
"A021845",33600
"A021846",33602
"A021847",33604
"A021848",33606
"A021849",33608
"A021850",33610
"A021851",33612
"A021852",33614
"A021853",33616
"A021854",33618
"A021855",33620
"A021856",33622
"A021857",33624
"A021858",33626
"A021859",33628
"A021860",33630
"A021861",33632
"A021862",33634
"A021863",33636
"A021864",33638
"A021865",33640
"A021866",33642
"A021867",33644
"A021869",33648
"A021870",33650
"A021871",33652
"A021872",33654
"A021873",33656
"A021874",33658
"A021875",33660
"A021876",33662
"A021877",33664
"A021878",33666
"A021879",33668
"A021880",33670
"A021881",33672
"A021882",33674
"A021883",33676
"A021884",33678
"A021885",33680
"A021886",33682
"A021887",33684
"A021888",33686
"A021889",33688
"A021890",33690
"A021891",33692
"A021892",33694
"A021893",33696
"A021894",33698
"A021895",33700
"A021896",33702
"A021897",33704
"A021898",33706
"A021899",33708
"A021900",33710
"A021901",33712
"A021902",33714
"A021903",33716
"A021904",33718
"A021905",33720
"A021906",33722
"A021907",33724
"A021908",33726
"A003378",21730
"A021868",33666
"A000407",34006
"A003005",18404
"A000532",146
"A002723",24239
"A002406",24033
"A002216",14953
"A002249",14948
"A003943",25465
"A002375",23918
"A002426",23915
"A002389",17540
"A000556",34401
"A002759",15512
"A003018",23605
"A003933",5960
"A003261",13938
"A002835",24244
"A002482",21676
"A002644",15281
"A002424",26176
"A003056",26924
"A002417",17109
"A004501",25427
"A002400",13923
"A003215",24163
"A001390",34896
"A001174",34903
"A020715",31345
"A020716",31345
"A020717",31345
"A020718",31345
"A020719",31345
"A020760",30215
"A003912",13913
"A002605",18308
"A021132",32179
"A021133",32179
"A021134",32179
"A021135",32179
"A021136",32179
"A021137",32179
"A021138",32179
"A021139",32179
"A021140",32179
"A021141",32179
"A021142",32179
"A020803",31521
"A020617",31155
"A020618",31155
"A021694",33794
"A020698",31311
"A021445",32806
"A021236",33758
"A020594",31103
"A001080",5199
"A003224",21952
"A002166",14328
"A020746",31407
"A020237",30291
"A020977",31895
"A021001",31915
"A021643",33195
"A021340",32592
"A021341",32592
"A021444",32800
"A021592",33093
"A020281",30379
"A002824",24838
"A001394",1132
"A080239",29455
"A021185",32712
"A003881",26402
"A002193",22098
"A003504",16449
"A002681",26046
"A002736",21766
"A002737",21771
"A003487",7260
"A003567",26651
"A002382",27633
"A002179",13870
"A002258",26121
"A002684",23848
"A000644",90
"A002689",20861
"A004505",13474
"A003853",25798
"A002377",26937
"A002731",9667
"A003409",24705
"A004017",24702
"A002582",24700
"A003707",18163
"A002180",18530
"A080449",36907
"A000926",37728
"A003948",17611
"A000958",38096
"A002619",18670
"A002821",23180
"A002618",19317
"A003194",20315
